timestamp,event,pair,tool,direction,price,score,base_score,mtf_penalty_applied,trend_4h,rsi_4h,bullish_4h_pct,fng,fng_regime,leverage,position_size,sl_pct,hold_bars,reason,range_pos_24h,atr_pct,short_pressure_score,liquidity_cap_usage,correlation_group,collapse_gate,range_pct_24h,btc_trend_4h,btc_ret_24h,evidence_tier,evidence_risk_mult,evidence_live_trades,evidence_live_pnl,pnl_pct,pnl_dollar,bars_held,close_reason,tool_streak,balance,active_balance
2026-03-26 03:54:19,OPEN,TAOUSD,distribution_short,short,340.042536,36.03,90.07,0.40,bullish,56.6,75,10,Extreme Fear,1,156.00,0.040,24,DISTRIBUTION SHORT: lower highs; vol decline; RSI fall,,,,,,,,,,,,,,,,,,0,300.00,39.00
2026-03-26 03:54:36,OPEN,BNBUSD,falling_wedge_short,short,642.721200,23.49,58.73,0.40,bullish,52.4,75,10,Extreme Fear,1,31.20,0.040,24,FALLING WEDGE SHORT: converging pattern; price>$640.12 SMA50,,,,,,,,,,,,,,,,,,0,300.00,7.80
2026-03-26 03:54:54,OPEN,ATOMUSD,btc_alt_spread,long,1.741229,5.35,6.69,0.80,bearish,31.0,75,10,Extreme Fear,1,6.24,0.050,24,BTC ALT SPREAD: BTC +0.1% vs ATOMUSD -3.0%; RSI=17.9,,,,,,,,,,,,,,,,,,0,300.00,1.56
2026-03-26 04:09:17,OPEN,ENAUSD,ema_cross_short,short,0.104352,10.46,26.15,0.40,bullish,76.9,67,10,Extreme Fear,1,1.25,0.030,24,EMA CROSS SHORT: EMA5>$0.11 > EMA13$0.10; price>SMA50,,,,,,,,,,,,,,,,,,0,300.00,0.31
2026-03-26 04:09:35,OPEN,ONDOUSD,ema_cross_short,short,0.267134,7.41,18.52,0.40,bullish,67.0,67,10,Extreme Fear,1,0.25,0.030,24,EMA CROSS SHORT: EMA5>$0.27 > EMA13$0.27; price>SMA50,,,,,,,,,,,,,,,,,,0,300.00,0.06
2026-03-26 12:09:14,CLOSE,ENAUSD,ema_cross_short,short,0.097900,,,,,,13,10,Extreme Fear,,,,,,,,,,,,,,,,,,,0.0553,0.0691,8.0,Take profit @ $0.0981,W1,300.08,1.38
2026-03-26 12:09:31,OPEN,FLOKIUSD,btc_alt_spread,long,0.000029,11.11,13.88,0.80,bearish,26.1,13,10,Extreme Fear,1,1.10,0.050,24,BTC ALT SPREAD: BTC -3.3% vs FLOKIUSD -7.4%; RSI=7.9,,,,,,,,,,,,,,,,,,0,300.08,0.28
2026-03-27 01:14:39,CLOSE,ONDOUSD,ema_cross_short,short,0.275520,,,,,,8,13,Extreme Fear,,,,,,,,,,,,,,,,,,,-0.0379,-0.0095,21.1,Stop loss @ $0.2751,L1,300.24,0.52
2026-03-27 01:14:59,OPEN,ONDOUSD,ema_cross_short,short,0.275658,9.89,24.72,0.40,bullish,68.9,8,13,Extreme Fear,1,0.41,0.030,24,EMA CROSS SHORT: EMA5>$0.27 > EMA13$0.27; price>SMA50,,,,,,,,,,,,,,,,,,L1,300.24,0.10
2026-03-27 02:14:40,CLOSE,ONDOUSD,ema_cross_short,short,0.284060,,,,,,10,13,Extreme Fear,,,,,,,,,,,,,,,,,,,-0.0370,-0.0153,1.0,Stop loss @ $0.2839,L2,300.24,0.50
2026-03-27 02:14:57,OPEN,ONDOUSD,ema_cross_short,short,0.284202,13.35,33.38,0.40,bullish,74.7,10,13,Extreme Fear,1,0.40,0.030,24,EMA CROSS SHORT: EMA5>$0.28 > EMA13$0.27; price>SMA50,,,,,,,,,,,,,,,,,,L2,300.24,0.10
2026-03-27 03:54:41,CLOSE,TAOUSD,distribution_short,short,340.333300,,,,,,13,13,Extreme Fear,,,,,,,,,,,,,,,,,,,-0.0074,-1.1474,24.0,Hold timeout (24.0h),L1,299.09,154.95
2026-03-27 03:54:41,CLOSE,BNBUSD,falling_wedge_short,short,628.140000,,,,,,13,13,Extreme Fear,,,,,,,,,,,,,,,,,,,0.0162,0.5050,24.0,Hold timeout (24.0h),W1,299.60,186.66
2026-03-27 03:55:00,OPEN,TAOUSD,alt_btc_revert_t3,short,340.503467,2.52,6.30,0.40,bullish,56.1,13,13,Extreme Fear,1,149.33,0.030,24,ALT BTC REVERT T3: TAOUSD +0.3% vs BTC -2.9% (+3.2%),,,,,,,,,,,,,,,,,,0,299.60,37.33
2026-03-27 03:59:40,CLOSE,ATOMUSD,btc_alt_spread,long,1.704400,,,,,,13,13,Extreme Fear,,,,,,,,,,,,,,,,,,,-0.0277,-0.1725,24.1,Hold timeout (24.1h),L1,299.43,43.40
2026-03-27 04:09:59,OPEN,RENDERUSD,alt_btc_revert_t3,short,1.787893,2.53,6.32,0.40,bullish,53.5,10,13,Extreme Fear,1,34.72,0.030,24,ALT BTC REVERT T3: RENDERUSD -0.3% vs BTC -3.5% (+3.2%),,,,,,,,,,,,,,,,,,0,299.43,8.68
2026-03-27 04:40:03,OPEN,TRXUSD,ema_cross_short,short,0.313258,4.37,10.91,0.40,bullish,59.3,15,13,Extreme Fear,1,6.94,0.030,24,EMA CROSS SHORT: EMA5>$0.31 > EMA13$0.31; price>SMA50,,,,,,,,,,,,,,,,,,L2,299.43,1.74
2026-03-27 11:55:02,CLOSE,ONDOUSD,ema_cross_short,short,0.266930,,,,,,8,13,Extreme Fear,,,,,,,,,,,,,,,,,,,0.0543,0.0217,9.7,Take profit @ $0.2671,W1,299.79,2.16
2026-03-27 11:55:26,OPEN,LINKUSD,blood_in_streets,long,8.596440,17.69,17.69,1.00,bearish,18.0,8,13,Extreme Fear,2,1.73,0.060,24,BLOOD IN STREETS: 87% panic + RSI=11.2,,,,,,,,,,,,,,,,,,0,299.79,0.43
2026-03-27 12:09:59,CLOSE,FLOKIUSD,btc_alt_spread,long,0.000028,,,,,,8,13,Extreme Fear,,,,,,,,,,,,,,,,,,,-0.0307,-0.0339,24.0,Hold timeout (24.0h),L2,299.76,1.50
2026-03-27 12:10:22,OPEN,AAVEUSD,blood_in_streets,long,101.109420,16.02,16.02,1.00,bearish,19.9,8,13,Extreme Fear,2,1.20,0.060,24,BLOOD IN STREETS: 74% panic + RSI=12.0,,,,,,,,,,,,,,,,,,0,299.76,0.30
2026-03-27 12:30:06,CLOSE,TAOUSD,alt_btc_revert_t3,short,319.254300,,,,,,8,13,Extreme Fear,,,,,,,,,,,,,,,,,,,0.0559,8.3481,8.6,Take profit @ $320.0733,W1,308.11,157.97
2026-03-27 12:30:30,OPEN,ETHUSD,blood_in_streets,long,1985.496755,13.56,13.56,1.00,bearish,16.6,8,13,Extreme Fear,2,126.38,0.060,24,BLOOD IN STREETS: 74% panic + RSI=13.2,,,,,,,,,,,,,,,,,,0,308.11,31.57
2026-03-27 13:35:03,CLOSE,RENDERUSD,alt_btc_revert_t3,short,1.680000,,,,,,8,13,Extreme Fear,,,,,,,,,,,,,,,,,,,0.0538,1.8695,9.4,Take profit @ $1.6806,W2,309.98,68.16
2026-03-27 13:35:28,OPEN,BCHUSD,alt_btc_revert_t3,short,463.261515,11.48,8.83,1.30,bearish,43.6,8,13,Extreme Fear,1,54.53,0.030,24,ALT BTC REVERT T3: BCHUSD -0.3% vs BTC -4.7% (+4.4%),,,,,,,,,,,,,,,,,,W2,309.98,13.63
2026-03-27 19:15:14,CLOSE,AAVEUSD,blood_in_streets,long,97.860000,,,,,,5,13,Extreme Fear,,,,,,,,,,,,,,,,,,,-0.0713,-0.0857,7.1,Stop loss @ $98.0761,L1,310.09,14.75
2026-03-27 19:15:38,OPEN,LDOUSD,ema_cross_short,short,0.293146,27.26,20.97,1.30,bearish,57.0,5,13,Extreme Fear,1,11.80,0.030,24,EMA CROSS SHORT: EMA5>$0.29 > EMA13$0.29; price>SMA50,,,,,,,,,,,,,,,,,,W1,310.09,2.95
2026-03-27 20:05:21,CLOSE,LDOUSD,ema_cross_short,short,0.302000,,,,,,8,13,Extreme Fear,,,,,,,,,,,,,,,,,,,-0.0367,-0.4330,0.8,Stop loss @ $0.3019,L1,309.69,14.31
2026-03-27 20:05:48,OPEN,LDOUSD,ema_cross_short,short,0.302151,11.57,28.93,0.40,bullish,66.5,8,13,Extreme Fear,1,11.45,0.030,24,EMA CROSS SHORT: EMA5>$0.29 > EMA13$0.29; price>SMA50,,,,,,,,,,,,,,,,,,L1,309.69,2.86
2026-03-28 00:52:23,OPEN,KAVAUSD,entropy_dip,long,0.051974,5.39,4.15,1.30,bullish,40.1,75,12,Extreme Fear,1,170.52,0.040,8,ENTROPY DIP: entropy=1.81; -3.9% drop 4h,,,,,,,,,,,,,,,,,,0,327.92,42.63
2026-03-28 00:56:33,OPEN,KAVAUSD,entropy_dip,long,0.051674,8.06,10.07,0.80,bearish,39.0,75,12,Extreme Fear,1,170.52,0.040,8,ENTROPY DIP: entropy=1.59; -4.4% drop 4h,,,,,,,,,,,,,,,,,,0,327.92,42.63
2026-03-28 01:01:36,OPEN,TRXUSD,alt_btc_revert_t3,short,0.310116,9.37,7.21,1.30,bearish,45.6,8,12,Extreme Fear,1,34.10,0.030,24,ALT BTC REVERT T3: TRXUSD -0.2% vs BTC -3.9% (+3.6%),,,,,,,,,,,,,,,,,,0,327.92,8.53
2026-03-28 01:01:55,OPEN,LDOUSD,ema_cross_short,short,0.296148,8.48,21.19,0.40,bullish,57.1,8,12,Extreme Fear,1,6.82,0.030,24,EMA CROSS SHORT: EMA5>$0.30 > EMA13$0.29; price>SMA50,,,,,,,,,,,,,,,,,,0,327.92,1.71
2026-03-28 01:02:13,OPEN,BCHUSD,ema_cross_short,short,474.597180,6.53,16.33,0.40,bullish,68.1,8,12,Extreme Fear,1,1.36,0.030,24,EMA CROSS SHORT: EMA5>$472.58 > EMA13$469.58; price>SMA50,,,,,,,,,,,,,,,,,,0,327.92,0.34
2026-03-28 01:02:31,OPEN,RENDERUSD,btc_alt_spread,long,1.640180,3.08,3.85,0.80,bearish,22.9,8,12,Extreme Fear,1,0.27,0.050,24,BTC ALT SPREAD: BTC -3.9% vs RENDERUSD -9.1%; RSI=29.2,,,,,,,,,,,,,,,,,,0,327.92,0.07
2026-03-28 02:39:03,OPEN,ENAUSD,btc_alt_spread,long,0.088356,8.02,10.02,0.80,bearish,22.4,75,12,Extreme Fear,1,125.78,0.050,24,BTC ALT SPREAD: BTC -4.3% vs ENAUSD -9.9%; RSI=20.7,,,,,,,,,,,,,,,,,,0,328.82,87.96
2026-03-28 02:44:02,OPEN,TRXUSD,alt_btc_revert_t3,short,0.310143,10.59,8.15,1.30,bearish,45.7,8,12,Extreme Fear,1,70.37,0.030,24,ALT BTC REVERT T3: TRXUSD -0.2% vs BTC -4.2% (+4.1%),,,,,,,,,,,,,,,,,,0,328.17,17.59
2026-03-28 02:44:20,OPEN,HYPEUSD,alt_btc_revert_t3,short,38.379180,8.10,6.23,1.30,bearish,38.7,8,12,Extreme Fear,1,14.07,0.030,24,ALT BTC REVERT T3: HYPEUSD -1.1% vs BTC -4.2% (+3.1%),,,,,,,,,,,,,,,,,,0,328.17,3.52
2026-03-28 02:44:37,OPEN,LDOUSD,ema_cross_short,short,0.296148,7.54,18.84,0.40,bullish,57.1,8,12,Extreme Fear,1,2.81,0.030,24,EMA CROSS SHORT: EMA5>$0.30 > EMA13$0.29; price>SMA50,,,,,,,,,,,,,,,,,,0,328.17,0.70
2026-03-28 03:49:57,OPEN,APTUSD,btc_alt_spread,long,0.943928,9.30,11.63,0.80,bearish,15.9,75,12,Extreme Fear,1,125.78,0.050,24,BTC ALT SPREAD: BTC -3.8% vs APTUSD -7.5%; RSI=9.9,,,,,,,,,,,,,,,,,,0,329.82,88.60
2026-03-28 03:50:15,OPEN,AAVEUSD,btc_alt_spread,long,96.711620,7.93,9.91,0.80,bearish,12.4,75,12,Extreme Fear,1,70.88,0.050,24,BTC ALT SPREAD: BTC -3.8% vs AAVEUSD -8.7%; RSI=19.0,,,,,,,,,,,,,,,,,,0,329.82,17.72
2026-03-28 08:59:44,CLOSE,KAVAUSD,entropy_dip,long,0.052800,,,,,,10,12,Extreme Fear,,,,,,,,,,,,,,,,,,,0.0153,2.6068,8.1,Hold timeout (8.1h),W1,335.73,387.51
2026-03-28 21:04:27,CLOSE,KAVAUSD,reconciled,long,0.055200,,,,,,75,12,Extreme Fear,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0,reconciled_exit (market fallback),,341.05,529.54
2026-03-28 21:14:18,OPEN,ENAUSD,ema_cross_short,short,0.093046,23.00,17.69,1.30,bearish,48.7,75,12,Extreme Fear,2,176.63,0.030,24,EMA CROSS SHORT: EMA5>$0.09 > EMA13$0.09; price>SMA50,,,,,,,,,,,,,,,,,,0,302.61,44.12
2026-03-28 21:14:38,OPEN,XLMUSD,ema_cross_short,short,0.171061,21.62,16.63,1.30,bearish,58.1,75,12,Extreme Fear,2,35.30,0.030,24,EMA CROSS SHORT: EMA5>$0.17 > EMA13$0.17; price>SMA50,,,,,,,,,,,,,,,,,,0,302.61,8.82
2026-03-28 22:27:34,OPEN,B3USD,crash_neg_ac,long,0.000347,271.86,271.86,1.00,bearish,44.4,21,12,Extreme Fear,1,271.73,0.050,8,CRASH NEG AC: -10.1% drop; autocorr=-0.538,,,,,,,,,,,,,,,,,,0,339.66,67.93
2026-03-28 22:28:11,OPEN,PTBUSD,flash_crash,long,0.001355,103.19,128.98,0.80,bearish,34.0,21,12,Extreme Fear,1,54.35,0.070,8,FLASH CRASH: -53.7% drop 12h,,,,,,,,,,,,,,,,,,0,339.66,13.59
2026-03-28 22:28:45,OPEN,GHSTUSD,flash_crash,long,0.091754,97.76,75.20,1.30,bullish,43.2,21,12,Extreme Fear,1,10.87,0.070,8,FLASH CRASH: -31.3% drop 12h,,,,,,,,,,,,,,,,,,0,339.66,2.72
2026-03-28 22:55:21,OPEN,GUSD,btc_alt_spread,long,0.003411,9.83,12.28,0.80,bearish,17.4,23,12,Extreme Fear,1,271.10,0.050,24,BTC ALT SPREAD: BTC +1.1% vs GUSD -3.5%; RSI=18.3,,,,,,,,,,,,,,,,,,0,338.87,67.77
2026-03-28 23:10:28,OPEN,GUSD,btc_alt_spread,long,0.003409,6.91,8.64,0.80,bearish,17.2,23,12,Extreme Fear,1,52.40,0.050,24,BTC ALT SPREAD: BTC +0.2% vs GUSD -2.9%; RSI=17.9,,,,,,,,,,,,,,,,,,0,338.24,286.46
2026-03-28 23:48:27,OPEN,SUIUSD,entropy_dip,long,0.854373,5.34,6.67,0.80,bearish,18.8,19,12,Extreme Fear,1,267.60,0.040,8,ENTROPY DIP: entropy=1.65; -3.1% drop 4h,,,,,,,,,,,,,,,,,,W1,334.49,66.90
2026-03-29 00:55:17,OPEN,RIVERUSD,flash_crash,long,13.404295,15.88,19.85,0.80,bearish,29.7,19,9,Extreme Fear,1,51.67,0.070,8,FLASH CRASH: -10.2% drop 12h,,,,,,,,,,,,,,,,,,0,334.86,283.47
2026-03-29 13:10:12,OPEN,ADAUSD,btc_alt_spread,long,0.240403,5.41,6.76,0.80,bearish,22.6,19,9,Extreme Fear,1,10.24,0.050,24,BTC ALT SPREAD: BTC -0.5% vs ADAUSD -3.8%; RSI=19.1,,,,,,,,,,,,,,,,,,0,334.48,327.48
2026-03-29 13:20:20,OPEN,ADAUSD,btc_alt_spread,long,0.241297,4.19,5.24,0.80,bearish,24.2,19,9,Extreme Fear,1,10.24,0.050,24,BTC ALT SPREAD: BTC -0.3% vs ADAUSD -3.5%; RSI=21.8,,,,,,,,,,,,,,,,,,0,334.03,333.34
2026-03-29 13:30:37,OPEN,ADAUSD,btc_alt_spread,long,0.241270,4.26,5.33,0.80,bearish,24.1,19,9,Extreme Fear,1,10.24,0.050,24,BTC ALT SPREAD: BTC -0.3% vs ADAUSD -3.5%; RSI=21.7,,,,,,,,,,,,,,,,,,0,336.02,335.06
2026-03-29 16:58:17,OPEN,FETUSD,btc_alt_spread,long,0.233683,0.01,0.02,0.80,bearish,43.6,10,9,Extreme Fear,1,47.70,0.050,24,BTC ALT SPREAD: BTC -0.7% vs FETUSD -4.7%; RSI=35.0,,,,,,,,,,,,,,,,,,0,336.50,288.79
2026-03-29 17:08:26,OPEN,FETUSD,btc_alt_spread,long,0.233483,0.24,0.30,0.80,bearish,43.4,14,9,Extreme Fear,1,47.70,0.050,24,BTC ALT SPREAD: BTC -0.5% vs FETUSD -5.3%; RSI=34.5,,,,,,,,,,,,,,,,,,0,336.56,336.52
2026-03-29 17:18:28,OPEN,NIGHTUSD,btc_alt_spread,long,0.048796,0.06,0.05,1.30,bullish,47.3,14,9,Extreme Fear,1,9.46,0.050,24,BTC ALT SPREAD: BTC -0.7% vs NIGHTUSD -5.1%; RSI=34.9,,,,,,,,,,,,,,,,,,0,335.57,327.38
2026-03-30 00:54:12,CLOSE,SUIUSD,entropy_dip,long,0.852400,,,,,,10,8,Extreme Fear,,,,,,,,,,,,,,,,,,,-0.0090,-2.4026,24.0,Hold timeout (24.0h) (market fallback),L1,335.58,604.28
2026-04-04 06:02:51,CLOSE,RIVERUSD,reconciled,long,12.703000,,,,,,38,11,Extreme Fear,,,,,,,,,,,,,,,,,,,-0.0832,-4.4201,147.6,Hold timeout (147.6h) — no signal conviction (market fallback),,339.26,392.44
2026-04-04 06:02:51,CLOSE,FETUSD,btc_alt_spread,long,0.236300,,,,,,38,11,Extreme Fear,,,,,,,,,,,,,,,,,,,0.0094,0.4493,132.7,Hold timeout (132.7h) — no signal conviction (market fallback),W1,339.71,440.59
2026-04-04 06:02:51,CLOSE,NIGHTUSD,btc_alt_spread,long,0.043260,,,,,,38,11,Extreme Fear,,,,,,,,,,,,,,,,,,,-0.1193,-1.1286,132.6,Stop loss @ $0.0464 (market fallback),L1,338.58,448.92
2026-04-04 06:02:51,CLOSE,SUIUSD,reconciled,long,0.870500,,,,,,38,11,Extreme Fear,,,,,,,,,,,,,,,,,,,-0.0036,-0.9843,122.2,Hold timeout (122.2h) — no signal conviction (market fallback),,337.59,719.84
